# BEAST v1.6.1, Build r3651
# Generated Thu Apr 28 21:54:11 NZST 2011 [seed=1303984450769]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	coalescent
516000	-3285.913562872594	-41.8716975923466	-3244.0418652802473	0.7233216007096186	1.4527385870206755	0.3377927587247256	1.3930037121582217	0.25759568166348684	0.16020056178555567	0.11369489488647455	0.2489823742558293	0.140360386299004	0.20099458243476317	0.40966265701040316	0.7439486925011286	0.5385701567682882	0.07412704731865215	-3244.0418652802473	-31.696969344959093
517000	-3287.047342245017	-43.279918462434885	-3243.767423782582	0.8551975126899829	1.4882413308317484	0.3307756546024545	1.3930037121582217	0.25759568166348684	0.16020056178555567	0.16702630024862564	0.2489823742558293	0.140360386299004	0.20099458243476317	0.40966265701040316	0.7439486925011286	0.5385701567682882	0.07810990638872843	-3243.767423782582	-32.730955577988766
518000	-3290.1700630421456	-39.6658407253396	-3250.504222316806	0.9846530003204664	0.9338125918701371	0.38218409734136977	1.3930037121582217	0.25759568166348684	0.14798607361850175	0.16702630024862564	0.26093882987569067	0.12750695532523126	0.18670953807407445	0.42484467672500326	0.7439486925011286	0.5385701567682882	0.08176532511648761	-3250.504222316806	-29.517137061246896
519000	-3275.0861331063647	-39.74661651390714	-3235.3395165924576	0.6253885201742764	1.24056256842527	0.38218409734136977	1.3930037121582217	0.25759568166348684	0.14798607361850175	0.16702630024862564	0.26093882987569067	0.12750695532523126	0.18670953807407445	0.42484467672500326	0.7439486925011286	0.5385701567682882	0.0777847348063251	-3235.3395165924576	-29.313868376878073
520000	-3285.3184480297646	-38.46917301227604	-3246.8492750174887	0.702237545963788	1.50610360669218	0.38218409734136977	1.3930037121582217	0.12180527841249804	0.14798607361850175	0.16702630024862564	0.2601486907002779	0.12750695532523126	0.17400370500520582	0.4383406489692846	0.7439486925011286	0.5385701567682882	0.08107930347440057	-3246.8492750174887	-28.567562115902632
521000	-3302.550317746821	-60.618871311921936	-3241.931446434899	2.190665675102991	3.0750342905097128	0.33873160583969697	0.8970627144913602	0.12180527841249804	0.14798607361850175	0.10934638088688861	0.2601486907002779	0.12750695532523126	0.17400370500520582	0.4383406489692846	0.7439486925011286	0.5385701567682882	0.033877921557141005	-3241.931446434899	-50.973576586177764
522000	-3285.7469017362955	-44.59236374306812	-3241.154537993227	1.3669566819873586	1.725720825653087	0.3089536074831837	0.8970627144913602	0.1277416623453496	0.14798607361850175	0.10499089443384686	0.2601486907002779	0.12750695532523126	0.17400370500520582	0.4383406489692846	0.7439486925011286	0.5385701567682882	0.06402493472435546	-3241.154537993227	-35.60838375742435
523000	-3292.8757786653846	-53.945522555301494	-3238.930256110083	1.4203981126265441	3.0408177705284656	0.28957750793132575	0.8510931564734453	0.1277416623453496	0.14798607361850175	0.10499089443384686	0.2601486907002779	0.12750695532523126	0.17400370500520582	0.4383406489692846	0.6253510773182466	0.5385701567682882	0.0518535659357536	-3238.930256110083	-44.51080071414161
524000	-3292.6641035683406	-46.61058290859568	-3246.053520659745	1.2335153101695804	2.083453501442143	0.171644081208963	0.8510931564734453	0.1277416623453496	0.18292433925400073	0.10499089443384686	0.2601486907002779	0.12750695532523126	0.17400370500520582	0.4383406489692846	0.7883289420869112	0.5385701567682882	0.06253972608871824	-3246.053520659745	-37.85775344232944
525000	-3277.3398180869563	-36.285835600120656	-3241.0539824868356	0.9154215001592866	1.0592700538112132	0.21892618011467035	1.108651666785805	0.20316743907346185	0.1549875213497746	0.10499089443384686	0.2601486907002779	0.12750695532523126	0.17400370500520582	0.4383406489692846	0.7228254002972524	0.5881988195391754	0.07982530083511119	-3241.0539824868356	-27.42141473290396
526000	-3281.8498168595	-42.79173173476802	-3239.0580851247323	1.1103481226688687	1.8941617607553942	0.23794025909148342	1.108651666785805	0.20316743907346185	0.1549875213497746	0.08947574561706617	0.2601486907002779	0.14435311794443845	0.17400370500520582	0.4214944863500774	0.7763520135294685	0.5779289413492844	0.08033529410925312	-3239.0580851247323	-33.41855457156951
527000	-3300.68111223966	-53.54489065086467	-3247.1362215887953	1.1507583283619098	2.6067631401673754	0.23794025909148342	1.108651666785805	0.18221512338267956	0.1549875213497746	0.08345755966721163	0.2601486907002779	0.14435311794443845	0.17400370500520582	0.4214944863500774	0.7763520135294685	0.5779289413492844	0.04298846742384178	-3247.1362215887953	-44.02462589992294
528000	-3280.672538654216	-41.861048991013305	-3238.811489663203	0.7720233844722515	1.4961556573930872	0.23794025909148342	1.108651666785805	0.2521812332589294	0.1549875213497746	0.08345755966721163	0.2601486907002779	0.14435311794443845	0.17400370500520582	0.4214944863500774	0.7763520135294685	0.5779289413492844	0.07978357510705258	-3238.811489663203	-32.58028595958314
529000	-3300.9227983751853	-60.52502275578448	-3240.397775619401	1.5922685723345273	3.549118820313261	0.23794025909148342	1.108651666785805	0.2521812332589294	0.09028215807681474	0.08345755966721163	0.2601486907002779	0.14435311794443845	0.17400370500520582	0.4214944863500774	0.9865431935194502	0.5779289413492844	0.03141504839202235	-3240.397775619401	-50.900314343649924
530000	-3283.6041545322078	-41.672942787417554	-3241.9312117447903	0.6813007143817245	1.520467154537211	0.1649770031852856	1.108651666785805	0.2521812332589294	0.2159993000460175	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	0.9865431935194502	0.6403472620133409	0.0775825152905298	-3241.9312117447903	-32.03548702538085
531000	-3296.4791522439873	-51.45947746808467	-3245.019674775903	1.1162783949910453	1.8227458848766906	0.1649770031852856	1.108651666785805	0.2521812332589294	0.1998650950025443	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	1.6317504634560724	0.6403472620133409	0.05144802347079628	-3245.019674775903	-41.7160595861722
532000	-3279.7079209135463	-39.325712437261075	-3240.382208476285	0.8101755754276859	1.8480485398626036	0.1649770031852856	1.108651666785805	0.1349970317460379	0.1998650950025443	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	1.2639491443579347	0.6403472620133409	0.07345169573615505	-3240.382208476285	-30.173877285141888
533000	-3279.895138510033	-34.32129249571424	-3245.573846014319	0.7083593799191864	1.1477317036809584	0.16263367692425995	1.108651666785805	0.12933614431607338	0.1998650950025443	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	1.1756523953455982	0.6403472620133409	0.09600038085333795	-3245.573846014319	-25.70088705551017
534000	-3311.2103915316143	-71.77586335443237	-3239.434528177182	2.9587051425528212	4.5655722946516155	0.16263367692425995	1.108651666785805	0.2313444686603874	0.1621579660604974	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	2.094626695914552	0.6403472620133409	0.021331118339328176	-3239.434528177182	-61.41447118776815
535000	-3322.456122159369	-73.50447837607422	-3248.951643783295	2.714221766429095	7.045874857895579	0.16625025934165966	1.108651666785805	0.2313444686603874	0.1621579660604974	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	2.094626695914552	0.6831912073583386	0.017817864626992728	-3248.951643783295	-62.68793185284912
536000	-3321.2377178395614	-79.39051569419247	-3241.847202145369	3.4401799909769215	7.820043582408211	0.1608281376326183	1.108651666785805	0.2313444686603874	0.1621579660604974	0.1232469278989865	0.26228026125098836	0.14435311794443845	0.17400370500520582	0.41936291579936696	2.094626695914552	0.6831912073583386	0.017811217813798	-3241.847202145369	-68.50176359156167
537000	-3325.915716528145	-88.82828004673325	-3237.0874364814117	7.009511762451755	7.162525831918889	0.1608281376326183	1.1259703357004918	0.12161190529321102	0.1621579660604974	0.1232469278989865	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	2.094626695914552	0.6831912073583386	0.010173787486516102	-3237.0874364814117	-78.63365640427666
538000	-3293.9477419834493	-58.51767749336899	-3235.4300644900804	1.587981375040588	3.4617570530819335	0.23951702797575175	1.0801141483106118	0.12161190529321102	0.1621579660604974	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	2.094626695914552	0.6831912073583386	0.03505122271034637	-3235.4300644900804	-48.52910804655091
539000	-3290.111618894148	-55.60566878814426	-3234.5059501060036	1.3914861350520025	2.481454866685775	0.23951702797575175	1.0801141483106118	0.16733194169900964	0.17735388612771905	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	2.094626695914552	0.6831912073583386	0.04513849377904819	-3234.5059501060036	-45.555654257369255
540000	-3276.023802081304	-40.87767944281921	-3235.146122638485	0.7184897213807935	1.7734290490011915	0.23951702797575175	1.0801141483106118	0.16733194169900964	0.17735388612771905	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	5.177097359905696	0.6831912073583386	0.07567543360216733	-3235.146122638485	-31.16359495177838
541000	-3291.527616800506	-57.49402719605179	-3234.0335896044544	1.5297313331653304	2.351078744450503	0.22752166695733933	1.0801141483106118	0.16733194169900964	0.17735388612771905	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	5.258247668677499	0.6831912073583386	0.03941812257376257	-3234.0335896044544	-47.54799305348006
542000	-3297.0358394715327	-60.22163447593581	-3236.814204995597	2.007505696668638	2.9805641230806317	0.2091095898683341	1.0801141483106118	0.16733194169900964	0.17735388612771905	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	4.68073646953925	0.6831912073583386	0.037393741716234434	-3236.814204995597	-50.12037087343482
543000	-3292.3103742715166	-58.132952663356136	-3234.1774216081603	1.556296795774065	2.192795392985438	0.2705190985753134	1.0916266634549734	0.16733194169900964	0.1480532269853645	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	4.68073646953925	0.6831912073583386	0.03774099951090399	-3234.1774216081603	-48.25170233321766
544000	-3275.4211324553344	-40.43974659744187	-3234.9813858578923	0.7829243280391097	1.1030014644351591	0.2705190985753134	1.0916266634549734	0.16733194169900964	0.1480532269853645	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.17265719897952664	0.41936291579936696	2.680614959371414	0.6831912073583386	0.06852381642458526	-3234.9813858578923	-31.24563836437996
545000	-3277.4325880693377	-35.64076186566385	-3241.7918262036737	0.7013946954788773	0.9567806880281453	0.2705190985753134	1.0916266634549734	0.17685946656106188	0.1480532269853645	0.1480361018006095	0.2781844497503756	0.12979543547073036	0.15492590980541227	0.43709420497348134	2.680614959371414	0.6831912073583386	0.09928920083399549	-3241.7918262036737	-26.535309895874125
546000	-3292.6647038501264	-52.17510356319665	-3240.48960028693	1.2900815546168527	2.297818133819307	0.2705190985753134	1.0916266634549734	0.13161327755534238	0.14503505573841327	0.1480361018006095	0.26560261129957863	0.12979543547073036	0.16750774825620923	0.43709420497348134	4.626326984614723	0.6831912073583386	0.05660956837273519	-3240.48960028693	-42.49861662869382
547000	-3285.3512078998046	-46.29274077445403	-3239.0584671253505	0.8137835608786604	2.0832884639252263	0.2705190985753134	1.0916266634549734	0.1617954737474279	0.11337499012647773	0.1480361018006095	0.26560261129957863	0.12979543547073036	0.16750774825620923	0.43709420497348134	4.626326984614723	0.6831912073583386	0.07341678079505926	-3239.0584671253505	-36.75223308072479
548000	-3282.2521824245746	-45.93318027281165	-3236.319002151763	0.930950407496309	2.0445250857918986	0.218227613247031	1.0916266634549734	0.1617954737474279	0.11337499012647773	0.1531164803543909	0.26560261129957863	0.12979543547073036	0.16750774825620923	0.43709420497348134	4.626326984614723	0.6831912073583386	0.07144232622571176	-3236.319002151763	-36.58818404951474
549000	-3306.9156845173234	-62.52223756872716	-3244.393446948596	1.761748321124152	3.368235802361149	0.32290543617038453	1.5474364550126112	0.1617954737474279	0.09148110707021231	0.1531164803543909	0.26560261129957863	0.12979543547073036	0.16750774825620923	0.43709420497348134	4.626326984614723	0.663718388526924	0.04079709461537679	-3244.393446948596	-52.147074776475236
550000	-3318.509960291961	-77.54002583583896	-3240.969934456122	3.0490153411513097	8.786594440503592	0.32290543617038453	1.5474364550126112	0.1617954737474279	0.09148110707021231	0.16509652664235108	0.26560261129957863	0.12979543547073036	0.16750774825620923	0.43709420497348134	4.626326984614723	0.663718388526924	0.021223168522316174	-3240.969934456122	-66.13326214152995
551000	-3323.634721206597	-82.54265099097502	-3241.0920702156222	4.605965330805304	6.806245835447136	0.32290543617038453	1.5474364550126112	0.16493628758485027	0.0363275856040793	0.16509652664235108	0.26560261129957863	0.12979543547073036	0.16750774825620923	0.43709420497348134	4.626326984614723	0.6646611930478808	0.014574003297147352	-3241.0920702156222	-72.25558748060773
552000	-3331.9310980802447	-90.27598205575164	-3241.655116024493	5.13041408913122	11.531956054164164	0.23365478172994586	1.3205628604825108	0.23682306691306423	0.07231450503489398	0.16509652664235108	0.26560261129957863	0.14126252314981697	0.16750774825620923	0.42562711729439473	4.626326984614723	0.6646611930478808	0.01117839216351061	-3241.655116024493	-78.93138089215113
553000	-3308.5805594439958	-58.950161756450264	-3249.6303976875456	1.797076010024098	3.4927832834017924	0.26814949070890454	1.3205628604825108	0.23682306691306423	0.03384616660133304	0.14471365917225334	0.26560261129957863	0.14126252314981697	0.16750774825620923	0.42562711729439473	7.942298319207558	0.6898410552563651	0.03237957915799172	-3249.6303976875456	-49.51802805260119
554000	-3292.823656566928	-50.2799098327278	-3242.5437467342003	1.2460235672695605	1.7100135447154285	0.31909615035623184	1.3581124234341846	0.23682306691306423	0.04073325029896908	0.14471365917225334	0.26560261129957863	0.14126252314981697	0.16750774825620923	0.42562711729439473	4.29721801463928	0.6898410552563651	0.04959714063591353	-3242.5437467342003	-41.186468561612706
555000	-3297.0289043253742	-51.92697419255439	-3245.1019301328197	1.5084250305846516	2.6721937963620856	0.31909615035623184	1.6132048258147815	0.23682306691306423	0.09117947004886073	0.14471365917225334	0.26560261129957863	0.14126252314981697	0.16750774825620923	0.42562711729439473	4.29721801463928	0.6898410552563651	0.059285618605367886	-3245.1019301328197	-41.44031878266119
556000	-3317.5374116406547	-67.09545142925957	-3250.4419602113953	2.2525619504363195	4.682009649653634	0.31909615035623184	1.6132048258147815	0.23682306691306423	0.06984915152778624	0.16218005254073625	0.26560261129957863	0.14126252314981697	0.16750774825620923	0.42562711729439473	4.29721801463928	0.6898410552563651	0.02775836018673869	-3250.4419602113953	-56.193269374863874
557000	-3332.101643064985	-92.31620778559892	-3239.785435279386	6.338981779555891	10.850364823953162	0.31909615035623184	1.1200066328013147	0.2527077080189662	0.1554884697402238	0.16218005254073625	0.26560261129957863	0.14126252314981697	0.16750774825620923	0.42562711729439473	4.29721801463928	0.6898410552563651	0.010226864508996432	-3239.785435279386	-80.1128095752058
558000	-3319.289583810682	-80.15397963586562	-3239.1356041748163	3.950891506525093	6.008195494871396	0.31909615035623184	1.3865279884666883	0.2527077080189662	0.09287074737160987	0.16218005254073625	0.26343144377181865	0.14126252314981697	0.16750774825620923	0.4277982848221547	3.8814340345477665	0.6898410552563651	0.01390047098050496	-3239.1356041748163	-68.82139134676812
559000	-3327.5366274049197	-86.45725407563563	-3241.079373329284	4.236121873113625	10.689388043835384	0.31909615035623184	1.098673176710505	0.2422784488532711	0.09287074737160987	0.16218005254073625	0.3056119482144435	0.12893761255493402	0.16750774825620923	0.3979426909744128	5.1998897652789475	0.6898410552563651	0.012965495501636108	-3241.079373329284	-74.82507752061518
560000	-3323.639900297949	-81.5464668291147	-3242.0934334688345	3.915661494291683	9.72699537063831	0.20669897963083625	0.9118376416060325	0.15985303918786994	0.09287074737160987	0.13095673191080526	0.3056119482144435	0.12893761255493402	0.16750774825620923	0.3979426909744128	8.132178528721766	0.6898410552563651	0.013961675206833276	-3242.0934334688345	-71.22836663085313
561000	-3305.759043483639	-74.49262523099068	-3231.2664182526482	2.7644918204305893	6.119495669368896	0.17891437899376356	0.9118376416060325	0.15985303918786994	0.21558760147586062	0.13095673191080526	0.3056119482144435	0.12893761255493402	0.16750774825620923	0.3979426909744128	10.88957991982225	0.6898410552563651	0.021262158916621466	-3231.2664182526482	-63.96554484299584
562000	-3319.2938306101573	-69.71272676491792	-3249.5811038452393	2.943366537625576	4.096195324012551	0.17891437899376356	0.9118376416060325	0.14874714026672403	0.4281042212742823	0.09710297304268431	0.3056119482144435	0.12893761255493402	0.16750774825620923	0.3979426909744128	10.88957991982225	0.6898410552563651	0.026032807239043824	-3249.5811038452393	-59.27115936859229
563000	-3319.1781342380905	-71.75171657830508	-3247.4264176597853	2.983094092323214	5.495067764485979	0.17891437899376356	0.9118376416060325	0.14874714026672403	0.4281042212742823	0.12927436495423242	0.3056119482144435	0.12893761255493402	0.16750774825620923	0.3979426909744128	10.88957991982225	0.6898410552563651	0.02196508529039233	-3247.4264176597853	-60.74128293402579
564000	-3293.394314353961	-52.06756626131637	-3241.3267480926447	1.2078580841995485	1.509537160909244	0.17891437899376356	0.9118376416060325	0.14874714026672403	0.4281042212742823	0.0911943115864943	0.2986803429108833	0.11828817239695365	0.16750774825620923	0.41552373643595336	11.02585871922472	0.6898410552563651	0.055925981393307546	-3241.3267480926447	-42.684485713833546
565000	-3282.212524508276	-40.35654293208033	-3241.855981576196	0.7889718094607081	1.4370239274310277	0.17891437899376356	0.9118376416060325	0.14874714026672403	0.4281042212742823	0.11148727483622109	0.2986803429108833	0.11828817239695365	0.16750774825620923	0.41552373643595336	4.344935819459225	0.6898410552563651	0.06871663196746351	-3241.855981576196	-30.829789879821305
566000	-3304.0403788953654	-64.55557307408861	-3239.484805821277	1.9043876999892446	4.10495744101268	0.2975910938687168	0.9118376416060325	0.14874714026672403	0.4281042212742823	0.11148727483622109	0.2986803429108833	0.11828817239695365	0.16750774825620923	0.41552373643595336	4.344935819459225	0.6898410552563651	0.03034159805536282	-3239.484805821277	-53.48395886948598
567000	-3289.1295867920244	-52.19090031315258	-3236.9386864788717	1.492629592024488	2.399464178718157	0.2975910938687168	0.9118376416060325	0.15159238195658414	0.19943609338855176	0.11148727483622109	0.2986803429108833	0.11828817239695365	0.16750774825620923	0.41552373643595336	4.344935819459225	0.6898410552563651	0.04782000118897739	-3236.9386864788717	-42.38649746844405
568000	-3277.606532616287	-39.10144943156472	-3238.5050831847225	0.8747700311087545	1.3781199656082548	0.15031906613272966	0.9118376416060325	0.12366897486446586	0.19943609338855176	0.09991661723155225	0.2986803429108833	0.11828817239695365	0.16750774825620923	0.41552373643595336	4.344935819459225	0.6898410552563651	0.09301898709077629	-3238.5050831847225	-30.81656381282418
569000	-3277.467857068232	-38.6784230128462	-3238.789434055386	0.8054457030418498	1.0985153623470232	0.20025239715877924	0.9118376416060325	0.12366897486446586	0.19943609338855176	0.09991661723155225	0.2986803429108833	0.11828817239695365	0.16750774825620923	0.41552373643595336	4.344935819459225	0.6898410552563651	0.08602003086915588	-3238.789434055386	-30.3428271965489
570000	-3272.2194227429477	-37.827193623263305	-3234.3922291196845	0.5993034186338934	1.7740415684898068	0.21821601821154105	0.9118376416060325	0.13448479318200238	0.19943609338855176	0.09991661723155225	0.3004955130556325	0.11828817239695365	0.16569257811146001	0.41552373643595336	4.344935819459225	0.6898410552563651	0.09423654202079286	-3234.3922291196845	-28.848157008733615
571000	-3289.104237269898	-40.157793458722026	-3248.946443811176	0.8226866139513136	1.5789181076665249	0.21821601821154105	0.9118376416060325	0.12988483708611712	0.3148163562160358	0.09991661723155225	0.3004955130556325	0.11828817239695365	0.16569257811146001	0.41552373643595336	4.344935819459225	0.6898410552563651	0.08311915240198428	-3248.946443811176	-30.883591212663788
572000	-3281.842586759799	-37.89607470087568	-3243.9465120589234	0.6303368226532605	1.8270407179413861	0.21821601821154105	0.870172550667528	0.12988483708611712	0.3148163562160358	0.09991661723155225	0.3004955130556325	0.11887652489886026	0.16569257811146001	0.4149353839340468	4.344935819459225	0.6898410552563651	0.09761467724428381	-3243.9465120589234	-28.522429918361027
573000	-3275.3850228072606	-35.88657035084833	-3239.4984524564125	0.7106030141243167	1.157371537075755	0.21821601821154105	0.870172550667528	0.10214362210700978	0.3148163562160358	0.09991661723155225	0.3069271135496278	0.11887652489886026	0.16569257811146001	0.40850378344005145	8.280559818624251	0.6898410552563651	0.09157942409430182	-3239.4984524564125	-27.200500627203176
574000	-3287.533313123576	-43.71813513944506	-3243.815177984131	1.0196145183638061	1.6039710154714426	0.17014588131367606	0.870172550667528	0.1748037529331013	0.3148163562160358	0.09991661723155225	0.2793926676695269	0.11887652489886026	0.16569257811146001	0.43603822932015235	8.280559818624251	0.6898410552563651	0.06672033781570756	-3243.815177984131	-34.4292434700239
575000	-3297.5349667825635	-51.77358930207858	-3245.761377480485	1.0385116366121667	2.324157816978963	0.17014588131367606	0.870172550667528	0.1748037529331013	0.3148163562160358	0.1325326437931394	0.2793926676695269	0.11887652489886026	0.16569257811146001	0.43603822932015235	8.280559818624251	0.6760059440959926	0.05777283254343446	-3245.761377480485	-41.84219240075133
576000	-3296.2911530686333	-55.13408997981795	-3241.1570630888154	1.3380308038658573	2.107206484892779	0.17014588131367606	0.870172550667528	0.13205928015768686	0.15796197733533635	0.06094529449539378	0.2793926676695269	0.11887652489886026	0.16569257811146001	0.43603822932015235	7.702461154376879	0.6760059440959926	0.04577366148318744	-3241.1570630888154	-46.98736176018636
577000	-3282.3360114473567	-42.44715165168182	-3239.8888597956748	1.0245660887459762	2.0582732251569498	0.17014588131367606	0.870172550667528	0.13205928015768686	0.15796197733533635	0.06094529449539378	0.2793926676695269	0.11887652489886026	0.16569257811146001	0.43603822932015235	7.702461154376879	0.6760059440959926	0.07810811428733003	-3239.8888597956748	-34.32391917047852
578000	-3282.1720648104074	-39.935627159174274	-3242.2364376512332	0.7228985714762115	1.7009404366838206	0.17014588131367606	0.8731069805477524	0.13574219294243006	0.15796197733533635	0.09895580527290754	0.3025333034494371	0.11887652489886026	0.16569257811146001	0.4128975935402422	7.702461154376879	0.6760059440959926	0.09490328273940792	-3242.2364376512332	-31.508973411011105
579000	-3317.974159311018	-78.7778954115641	-3239.1962638994537	3.478202111326374	7.322757035511948	0.17014588131367606	0.8731069805477524	0.15417716847661508	0.15796197733533635	0.09895580527290754	0.3025333034494371	0.11887652489886026	0.16569257811146001	0.4128975935402422	15.423209100958607	0.6760059440959926	0.017757026446922	-3239.1962638994537	-68.76861486850002
580000	-3306.878884522112	-70.32095006709557	-3236.5579344550165	2.402530738448963	5.699584954574577	0.19367604642380593	0.8731069805477524	0.11741727142025643	0.15796197733533635	0.09895580527290754	0.3025333034494371	0.11887652489886026	0.16569257811146001	0.4128975935402422	7.389470125136284	0.6760059440959926	0.02446025306110894	-3236.5579344550165	-60.699281826048185
581000	-3277.4839095870607	-41.64376078543719	-3235.8401488016234	0.8165540780263658	1.5623308135966387	0.19367604642380593	0.947345619592983	0.11741727142025643	0.18783033703248056	0.09895580527290754	0.3025333034494371	0.12362062876151872	0.16094847424880157	0.4128975935402422	4.8973467290754025	0.6760059440959926	0.07904291701384085	-3235.8401488016234	-33.06755721220905
582000	-3269.9314885951812	-39.686188366581604	-3230.2453002285997	0.8125016432259247	1.3766928636429367	0.22059423108606585	0.947345619592983	0.13199264339297745	0.18783033703248056	0.09895580527290754	0.3025333034494371	0.12362062876151872	0.1694833125814401	0.4043627552076037	2.6122754224476554	0.6760059440959926	0.07025104010665763	-3230.2453002285997	-30.99753738683737
583000	-3286.610513169941	-51.48844806767117	-3235.12206510227	1.2339634834754227	2.524500328010994	0.22059423108606585	0.947345619592983	0.12268909667476256	0.18783033703248056	0.13216489798264378	0.3025333034494371	0.12362062876151872	0.1694833125814401	0.4043627552076037	2.6122754224476554	0.6760059440959926	0.05340150466274873	-3235.12206510227	-41.985577415918286
584000	-3286.3804647539378	-47.59532325225467	-3238.785141501683	0.9709253937178824	1.995658676222226	0.22059423108606585	0.6763161930827333	0.12268909667476256	0.18783033703248056	0.13216489798264378	0.3025333034494371	0.12362062876151872	0.16327984808109625	0.41056621970794754	2.6122754224476554	0.6760059440959926	0.06310460637202434	-3238.785141501683	-38.66122618292338
585000	-3277.3331831897817	-37.437230528370684	-3239.8959526614112	0.793091495414737	1.1200416008542171	0.22059423108606585	0.8787546395186732	0.13518315404824582	0.18783033703248056	0.13216489798264378	0.30752334983008633	0.12362062876151872	0.15828980170044699	0.41056621970794754	1.6072033053148298	0.6760059440959926	0.08195423939062198	-3239.8959526614112	-28.7284894819741
586000	-3287.0324316348174	-45.410717542077975	-3241.6217140927392	0.9354697881025952	1.3036528442769282	0.22059423108606585	0.8787546395186732	0.13932240851493705	0.200454000524634	0.13216489798264378	0.30752334983008633	0.12362062876151872	0.15828980170044699	0.41056621970794754	2.1780225514473086	0.6760059440959926	0.06767444267962826	-3241.6217140927392	-36.45805024061715
587000	-3278.402019579388	-43.75647039031574	-3234.645549189072	0.772611804340779	2.150004967929482	0.22059423108606585	1.0314969739515634	0.13932240851493705	0.26715664541575224	0.13216489798264378	0.30752334983008633	0.12362062876151872	0.15828980170044699	0.41056621970794754	2.1780225514473086	0.6760059440959926	0.07780445873229326	-3234.645549189072	-33.86406025904149
588000	-3294.9498536369806	-54.82480172734074	-3240.1250519096398	1.4769170283772106	2.9250260481744332	0.22059423108606585	1.0314969739515634	0.13932240851493705	0.16751817142815179	0.1528727434222909	0.30752334983008633	0.12362062876151872	0.15828980170044699	0.41056621970794754	1.5948652203778901	0.6760059440959926	0.04927395435675331	-3240.1250519096398	-44.93757991069953
589000	-3278.1982324403116	-40.6151137491807	-3237.583118691131	0.7084787262814245	1.0280300101240991	0.22059423108606585	1.0314969739515634	0.13932240851493705	0.2395257086653291	0.1528727434222909	0.2796736957082927	0.1424045237850946	0.16735556079866476	0.41056621970794754	1.5948652203778901	0.6377571859780337	0.09362384429200755	-3237.583118691131	-31.42665972897495
590000	-3284.24618694332	-44.21589663415184	-3240.0302903091683	0.8787615099610756	1.7593738062221778	0.11681724963420773	1.0314969739515634	0.13932240851493705	0.2395257086653291	0.14194249865010175	0.2796736957082927	0.1424045237850946	0.16735556079866476	0.41056621970794754	1.5948652203778901	0.6377571859780337	0.06945230273587333	-3240.0302903091683	-35.176002848926544
591000	-3278.6061045097977	-45.15269752947891	-3233.453406980319	1.245924519738476	1.8075725268999097	0.2437264805732179	1.0314969739515634	0.13932240851493705	0.2395257086653291	0.14194249865010175	0.2796736957082927	0.1424045237850946	0.16735556079866476	0.41056621970794754	1.5948652203778901	0.6377571859780337	0.06528737007891838	-3233.453406980319	-35.374421898178625
592000	-3289.1196409823906	-50.71796897882207	-3238.4016720035684	1.4786391406096575	1.8967507329735813	0.2437264805732179	1.115873364677981	0.13932240851493705	0.2395257086653291	0.14194249865010175	0.2796736957082927	0.1424045237850946	0.16735556079866476	0.41056621970794754	1.5948652203778901	0.6377571859780337	0.048507986356940126	-3238.4016720035684	-40.812622094223535
593000	-3305.0081577451047	-61.98216480423641	-3243.025992940868	1.8860711267266088	3.9796404665456446	0.214429631245427	0.9349696055306942	0.13932240851493705	0.2395257086653291	0.14194249865010175	0.2796736957082927	0.1424045237850946	0.16735556079866476	0.41056621970794754	1.5948652203778901	0.6377571859780337	0.045235067266132176	-3243.025992940868	-51.63744004524905
594000	-3315.9120024968806	-72.59340874339111	-3243.3185937534895	3.3378793547228973	5.873402408214161	0.24422022760801532	1.4280623115341566	0.13932240851493705	0.14698693934015516	0.14194249865010175	0.31709419204268724	0.1424045237850946	0.15738730636798956	0.3831139778042282	1.5948652203778901	0.6377571859780337	0.026303182684400465	-3243.3185937534895	-61.77899662703394
