# BEAST v1.6.1, Build r3651
# Generated Thu Apr 28 21:40:57 NZST 2011 [seed=1303983656504]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(untitled1)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
2098000	-3445.6690752591517	28.301498857436506	-3473.970574116588	0.05128106146991434	0.03113020748697304	0.12706441886824604	5.548460014211031	0.28002505087927226	0.13917384997041368	0.19374891760630644	0.3870521815440084	1.0	-3473.970574116588	29.256955912489445
2099000	-3445.2470024485965	28.321432012546722	-3473.568434461143	0.04902435522879557	0.028225796188355582	0.12722181905217242	5.548460014211031	0.28002505087927226	0.13917384997041368	0.19374891760630644	0.3870521815440084	1.0	-3473.568434461143	29.278127044183186
2100000	-3442.2750823404704	30.791957239001917	-3473.0670395794723	0.049236310138607645	0.02548145435031813	0.12070354953713851	5.548460014211031	0.30441078873096894	0.13917384997041368	0.19374891760630644	0.3626664436923117	1.0	-3473.0670395794723	31.696057636614483
2101000	-3441.4608526938355	31.12594915809458	-3472.58680185193	0.05480265698478158	0.022778394376033854	0.11113495069212655	4.745750308316053	0.30441078873096894	0.13917384997041368	0.19374891760630644	0.3626664436923117	1.0	-3472.58680185193	31.727639402110338
2102000	-3450.3531588304186	28.891175861165312	-3479.244334691584	0.048513916880130986	0.0213482914460755	0.15752983674851212	4.745750308316053	0.2664254145504037	0.13917384997041368	0.19374891760630644	0.40065181787287696	1.0	-3479.244334691584	29.84173575031726
2103000	-3438.0006577581	32.010125791728576	-3470.0107835498284	0.04985026076363469	0.022964682951757555	0.12195998954256956	4.745750308316053	0.2664254145504037	0.1407153766745899	0.19220739090213024	0.40065181787287696	1.0	-3470.0107835498284	32.70476383725847
2104000	-3436.5281638538	31.065212832089816	-3467.59337668589	0.047821835511263844	0.02576017002454403	0.08403710634419148	4.522897883688019	0.2664254145504037	0.1407153766745899	0.19220739090213024	0.40065181787287696	1.0	-3467.59337668589	31.322906734705253
2105000	-3447.8051070424167	31.74164882365262	-3479.5467558660694	0.04630588086835689	0.026144937175148538	0.0708444783513008	4.736713634410301	0.2664254145504037	0.1407153766745899	0.1899304083846796	0.40292880039032763	1.0	-3479.5467558660694	31.890496300652984
2106000	-3440.7610750790714	32.583591426288145	-3473.3446665053593	0.046911107383329556	0.02441333087434991	0.11122503039156371	4.736713634410301	0.2664254145504037	0.1407153766745899	0.19556800146296702	0.3972912073120402	1.0	-3473.3446665053593	33.183507324474945
2107000	-3442.3065335369865	31.153746888735444	-3473.460280425722	0.047239283398684294	0.024598930589966993	0.0924252818113701	4.625323841254324	0.2653815945087656	0.1407153766745899	0.19556800146296702	0.3983350273536783	1.0	-3473.460280425722	31.536433936529264
2108000	-3452.4099852680024	33.36149243498522	-3485.771477702988	0.045230964853783126	0.026445482216320076	0.08110728546654805	5.096212067772328	0.2653815945087656	0.1407153766745899	0.19556800146296702	0.3983350273536783	1.0	-3485.771477702988	33.746492489951095
2109000	-3446.3281854989095	30.324917979189678	-3476.653103478099	0.0507370184408955	0.03235894635810727	0.08768234733680295	5.096212067772328	0.2653815945087656	0.1407153766745899	0.19556800146296702	0.3983350273536783	1.0	-3476.653103478099	30.787865838417172
2110000	-3440.132029032741	31.686128527890986	-3471.818157560632	0.05149283072488824	0.030275818677783336	0.09499583757635396	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3471.818157560632	32.22918886829877
2111000	-3447.8472952353172	31.831855151221486	-3479.679150386539	0.048691993730269036	0.028898549053170058	0.10285492735515077	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3479.679150386539	32.45440193909449
2112000	-3445.3167926751303	30.89052118459128	-3476.2073138597216	0.049643178370341254	0.02618107092485468	0.08541172062195947	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3476.2073138597216	31.327231784538483
2113000	-3447.857064823817	28.624194708501175	-3476.4812595323183	0.044300880788573284	0.025992924211723393	0.14999789701979266	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3476.4812595323183	29.624043247383998
2114000	-3445.2400474579804	30.696034297415615	-3475.936081755396	0.04469949234104368	0.027311181511724632	0.13603879062018345	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3475.936081755396	31.59820163238401
2115000	-3445.405117849689	30.247362090267615	-3475.6524799399563	0.05757873780657468	0.02231135520634337	0.12008562266563717	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3475.6524799399563	31.02479436558025
2116000	-3440.418058788742	31.59329883519944	-3472.0113576239414	0.05202594652004247	0.023838902195999268	0.09028003716725143	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3472.0113576239414	32.08544246359024
2117000	-3444.799801528535	29.157961035979113	-3473.9577625645143	0.05441421514955904	0.025459421461268037	0.10543960188555919	5.096212067772328	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3473.9577625645143	29.805326595735142
2118000	-3443.104959053943	31.08047994066542	-3474.1854389946084	0.05202474994631359	0.025703083015996414	0.11235994767071329	5.492800733999507	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3474.1854389946084	31.898296691273448
2119000	-3443.9249933558863	29.75748402130498	-3473.6824773771914	0.04803964910531351	0.025174459296327032	0.1442252025112387	5.492800733999507	0.2653815945087656	0.13761810296957416	0.19556800146296702	0.40143230105869404	1.0	-3473.6824773771914	30.824969219681915
2120000	-3444.3677128266086	30.39802638521124	-3474.76573921182	0.05342571636860038	0.026170677289291448	0.06131831506840936	5.492800733999507	0.2653815945087656	0.13761810296957416	0.19274285330926622	0.40425744921239487	1.0	-3474.76573921182	30.61021417525409
2121000	-3445.805696582275	32.267723273254134	-3478.0734198555288	0.042779068647058875	0.023311979833104304	0.11178918809648228	5.492800733999507	0.2653815945087656	0.13444041759791645	0.19592053868092393	0.40425744921239487	1.0	-3478.0734198555288	33.08044733585466
2122000	-3443.285595362788	32.18055028827553	-3475.466145651064	0.05113472478284838	0.028007346033951698	0.09089861034475806	4.865123850806557	0.2653815945087656	0.13444041759791645	0.19592053868092393	0.40425744921239487	1.0	-3475.466145651064	32.61513999522423
2123000	-3442.6703829740227	31.56781610745559	-3474.2381990814783	0.05015198034992254	0.026571835996306085	0.10686679186872076	4.865123850806557	0.2653815945087656	0.13444041759791645	0.19592053868092393	0.40425744921239487	1.0	-3474.2381990814783	32.164244224153364
2124000	-3448.9723224488494	29.10794364874881	-3478.0802660975983	0.048179414924086755	0.024025525402014566	0.14054539965351867	4.865123850806557	0.2653815945087656	0.13444041759791645	0.18435658850513706	0.41582139938818174	1.0	-3478.0802660975983	29.97831920815271
2125000	-3446.175617287451	30.158153629293494	-3476.3337709167445	0.051222836691797675	0.0241218844157054	0.11656930193508498	4.865123850806557	0.2653815945087656	0.13444041759791645	0.18435658850513706	0.41582139938818174	1.0	-3476.3337709167445	30.84148458545051
2126000	-3448.401860492168	31.62522115803776	-3480.0270816502057	0.04785943988996584	0.022831908002270328	0.10187960570851719	4.865123850806557	0.2653815945087656	0.14913029458250707	0.18435658850513706	0.4011315224035911	1.0	-3480.0270816502057	32.17385793160419
2127000	-3440.872852323676	30.4084386664855	-3471.2812909901613	0.049024015882991004	0.02344233284093157	0.1171057937083803	4.865123850806557	0.2653815945087656	0.15194213996296452	0.18435658850513706	0.39831967702313364	1.0	-3471.2812909901613	31.096361406071168
2128000	-3453.5180934646723	32.41947521887069	-3485.937568683543	0.047886520406196384	0.021865937345360652	0.1045527489151984	5.210765129032685	0.2653815945087656	0.13615215601345976	0.18435658850513706	0.4141096609726384	1.0	-3485.937568683543	33.08972292286745
2129000	-3447.381771851246	30.17907547786994	-3477.560847329116	0.044398804427796056	0.021654726368592257	0.08583834153365746	5.210765129032685	0.2653815945087656	0.13615215601345976	0.18435658850513706	0.4141096609726384	1.0	-3477.560847329116	30.65209724120786
2130000	-3441.4959106417646	31.23771782672251	-3472.733628468487	0.04285215472689411	0.02168783467534905	0.08375036026742681	5.210765129032685	0.2653815945087656	0.13615215601345976	0.18435658850513706	0.4141096609726384	1.0	-3472.733628468487	31.686114284758524
2131000	-3446.5738682219962	31.210605092214482	-3477.7844733142106	0.04843050265354178	0.02320782010270697	0.1330716384359364	5.210765129032685	0.2653815945087656	0.13615215601345976	0.2019615487288548	0.39650470074892064	1.0	-3477.7844733142106	32.12204869592069
2132000	-3449.99183252039	29.108792495203918	-3479.100625015594	0.05559416775061967	0.03051030633560221	0.12037992535611734	5.190412180753312	0.2653815945087656	0.13615215601345976	0.20500214549703644	0.393464103980739	1.0	-3479.100625015594	29.914462703782586
2133000	-3454.328027171858	27.92826366368557	-3482.2562908355435	0.05092037413086479	0.03038869595261974	0.16354556126432215	4.812171291684317	0.2653815945087656	0.13615215601345976	0.20500214549703644	0.393464103980739	1.0	-3482.2562908355435	28.93521783340519
2134000	-3451.4680388907855	25.423957900634502	-3476.89199679142	0.05764518180423702	0.034616527286681326	0.17252428460757238	4.921953689586532	0.26397635248825546	0.14685968640442595	0.19860293613845173	0.39056102496886763	1.0	-3476.89199679142	26.51532386312812
2135000	-3439.3207202065973	31.564479506520776	-3470.8851997131183	0.0472256782940069	0.028044287784798238	0.08841242455999405	4.921953689586532	0.26397635248825546	0.14685968640442595	0.19860293613845173	0.39056102496886763	1.0	-3470.8851997131183	31.987319971206517
2136000	-3444.243988556319	29.93641735913169	-3474.1804059154506	0.052293167681075	0.027983614622759567	0.09686119807086216	4.661759465604142	0.26397635248825546	0.14685968640442595	0.19860293613845173	0.39056102496886763	1.0	-3474.1804059154506	30.376518434848336
2137000	-3438.568072112902	31.852276478018645	-3470.4203485909206	0.04529868339652441	0.025694540571507555	0.08590643008923131	4.661759465604142	0.2598003621716228	0.15103567672105864	0.19860293613845173	0.39056102496886763	1.0	-3470.4203485909206	32.17235722944781
2138000	-3441.7731054835676	31.215112190614157	-3472.9882176741817	0.04611586067069335	0.02633393380243025	0.09499266792785359	4.661759465604142	0.2845329547513724	0.15103567672105864	0.19860293613845173	0.365828432389118	1.0	-3472.9882176741817	31.63573396924914
2139000	-3443.615982790402	30.28093281602795	-3473.89691560643	0.047854495316684786	0.0285649775051811	0.08663731504384715	4.661759465604142	0.2845329547513724	0.15103567672105864	0.19860293613845173	0.365828432389118	1.0	-3473.89691560643	30.60948549816162
2140000	-3443.5512268502603	29.932670530855702	-3473.483897381116	0.04730001811708696	0.02768915864334816	0.0802502622332451	4.661759465604142	0.2666014713659027	0.15103567672105864	0.1805093012450166	0.40185355066802286	1.0	-3473.483897381116	30.18464263028423
2141000	-3449.8089278438806	31.80756038864399	-3481.6164882325247	0.048458819451969316	0.027904824153802122	0.08562364749546143	4.661759465604142	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3481.6164882325247	32.124343959147936
2142000	-3441.820269913458	31.67545966034373	-3473.495729573802	0.0429076390327359	0.024969065667339165	0.07934924826444757	4.661759465604142	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3473.495729573802	31.91614070332307
2143000	-3440.131044177471	31.392406617654967	-3471.523450795126	0.0497203410708793	0.024770365503234314	0.11544344185308993	4.661759465604142	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3471.523450795126	32.00800941647808
2144000	-3450.072396656061	28.320124959050286	-3478.392521615111	0.04664769945092012	0.033185747078652794	0.11457256176414825	4.661759465604142	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3478.392521615111	28.92815537824185
2145000	-3445.332279215149	29.265928770197885	-3474.5982079853466	0.05214308634493271	0.027054430849349987	0.11651642101364523	4.166861826277835	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3474.5982079853466	29.743840870428475
2146000	-3442.8350735750537	28.80451896584376	-3471.6395925408974	0.051188301475518366	0.029162463044525723	0.16076089901790525	4.659276843273192	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3471.6395925408974	29.750542704357706
2147000	-3440.1446945095972	29.046268905912008	-3469.190963415509	0.04816406488565575	0.029459577956451502	0.10677330868975017	4.659276843273192	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3469.190963415509	29.58308245921803
2148000	-3444.6378698643775	31.638260210555444	-3476.276130074933	0.050422440884222625	0.02440913483870815	0.09819315991501706	4.659276843273192	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3476.276130074933	32.09130234550673
2149000	-3450.3603508246038	28.373856300705146	-3478.734207125309	0.050452725621070775	0.025952291837804665	0.10120251150905478	4.659276843273192	0.2666014713659027	0.14268467895347525	0.18886029901259999	0.40185355066802286	1.0	-3478.734207125309	28.85708545118381
2150000	-3441.8844986292065	31.877506106916833	-3473.7620047361233	0.042891037467061306	0.029235139054452235	0.10740549775241341	4.659276843273192	0.26958704366051583	0.1396991066588621	0.18886029901259999	0.40185355066802286	1.0	-3473.7620047361233	32.42022305383261
2151000	-3443.859676957902	31.906502999270224	-3475.7661799571724	0.04810413167524105	0.02930452335875279	0.0821475923943941	4.659276843273192	0.26958704366051583	0.1396991066588621	0.18886029901259999	0.40185355066802286	1.0	-3475.7661799571724	32.18112611254131
2152000	-3443.0101903616455	31.848010450863875	-3474.8582008125095	0.05049783651863197	0.025555932969158777	0.10091437746683457	4.823231628019222	0.26958704366051583	0.1396991066588621	0.18886029901259999	0.40185355066802286	1.0	-3474.8582008125095	32.37528205905204
2153000	-3447.6347503231536	31.110977550732077	-3478.7457278738857	0.045664108439738914	0.023237208237701007	0.07307693488483726	4.823231628019222	0.26958704366051583	0.1396991066588621	0.18886029901259999	0.40185355066802286	1.0	-3478.7457278738857	31.31548953818855
2154000	-3450.2112100771283	29.12292973264133	-3479.3341398097696	0.04731704150439329	0.022319741332698192	0.10477504015723674	4.823231628019222	0.26958704366051583	0.1396991066588621	0.18886029901259999	0.40185355066802286	1.0	-3479.3341398097696	29.687744508465016
2155000	-3448.88803009108	30.20396461464567	-3479.091994705726	0.05226724066551532	0.0222446283636537	0.1396991651535829	4.276074288700547	0.27562860478592116	0.1396991066588621	0.18936605447401517	0.39530623408120236	1.0	-3479.091994705726	30.896495210688062
2156000	-3438.029953176981	31.89497439945753	-3469.9249275764387	0.049639349175120924	0.02029635325561553	0.10907154583753412	4.86799091217025	0.27562860478592116	0.1396991066588621	0.18936605447401517	0.39530623408120236	1.0	-3469.9249275764387	32.51263216624442
2157000	-3440.039617687932	29.91225730106769	-3469.951874989	0.046358356260470295	0.023698726752867445	0.09535109532101264	4.86799091217025	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3469.951874989	30.395476836473915
2158000	-3444.814163056419	29.251544528269623	-3474.065707584689	0.05039751815935596	0.02397600619899663	0.12534655268296124	4.86799091217025	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3474.065707584689	30.008280567016538
2159000	-3447.652441987666	26.435093827152556	-3474.0875358148187	0.05201019327727218	0.028092038828530855	0.17476051742695803	4.86799091217025	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3474.0875358148187	27.524164108070195
2160000	-3439.4527950697598	34.86303220755425	-3474.315827277314	0.04598688368507075	0.024349517292960608	0.08966318589332262	3.893553115246373	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3474.315827277314	34.99405738983806
2161000	-3447.319810255853	29.073034070859368	-3476.3928443267123	0.05741348518352231	0.027489645135961922	0.07784899318306708	3.893553115246373	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3476.3928443267123	29.06276994741276
2162000	-3446.403931280134	28.174756665489525	-3474.5786879456236	0.0524429593141634	0.029340645453055113	0.13032351128935743	3.893553115246373	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3474.5786879456236	28.67974148415292
2163000	-3451.1659580165315	27.735781278236537	-3478.901739294768	0.047435887467580116	0.030086884605575525	0.08492162902195728	3.893553115246373	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3478.901739294768	27.81247500904355
2164000	-3441.7128662334994	30.624460195782458	-3472.337326429282	0.04563670023180848	0.027980540749677017	0.07440875889737333	3.893553115246373	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3472.337326429282	30.568998768944585
2165000	-3442.52381958738	30.994908262116105	-3473.518727849496	0.04689995454780198	0.026416328134573078	0.10383290313282519	5.150479538301825	0.27562860478592116	0.1396991066588621	0.19818695986418702	0.38648532869103047	1.0	-3473.518727849496	31.6418072558345
2166000	-3443.6989069390547	29.0055181463011	-3472.704425085356	0.049725144334014044	0.030688040672658172	0.12404720358427967	5.150479538301825	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3472.704425085356	29.83029640088556
2167000	-3442.829089814974	28.839620973798837	-3471.668710788773	0.044673337758879994	0.028706711606047094	0.14531444522500137	5.150479538301825	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3471.668710788773	29.82263704333619
2168000	-3446.8392160138633	29.251479591377684	-3476.090695605241	0.04449457964083828	0.030322809754214915	0.08343884142728913	6.089187618527505	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3476.090695605241	29.92458409493471
2169000	-3444.548029768047	30.720881307684547	-3475.2689110757315	0.04807223247888368	0.03097206225242853	0.10521066509080423	5.269598221342229	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3475.2689110757315	31.413345550968373
2170000	-3452.347106819659	31.102417540471436	-3483.4495243601305	0.04747473876372944	0.036394805476567545	0.08383140785134224	5.269598221342229	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3483.4495243601305	31.5677248420319
2171000	-3447.845540585865	31.142098833642315	-3478.987639419507	0.04823369016516827	0.030892995202735682	0.1156482716791998	5.269598221342229	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3478.987639419507	31.929151846728548
2172000	-3444.9705281316265	29.050663308536272	-3474.0211914401625	0.04892042331884657	0.03296424537089972	0.08628801783224689	5.269598221342229	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3474.0211914401625	29.544853622719344
2173000	-3443.215761748772	29.709042620219282	-3472.9248043689913	0.05175794906789562	0.028849730191547174	0.08859464221940887	4.953755788390893	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3472.9248043689913	30.14284292786642
2174000	-3440.4296587634353	33.104630396601564	-3473.5342891600367	0.043995179948090234	0.025036283406878856	0.09238641546276051	4.953755788390893	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3473.5342891600367	33.5803392690684
2175000	-3439.1922440750704	30.83316339425072	-3470.025407469321	0.04610618055559018	0.02466766510843898	0.10633159882817532	4.953755788390893	0.27562860478592116	0.1396991066588621	0.1849358644019517	0.39973642415326577	1.0	-3470.025407469321	31.449454819702495
2176000	-3446.309164564605	29.35884726946997	-3475.668011834075	0.053111174551657314	0.02646159931553384	0.12263391167857014	4.953755788390893	0.27562860478592116	0.13011536487709016	0.19451960618372363	0.39973642415326577	1.0	-3475.668011834075	30.117779782382772
2177000	-3443.5408506957006	31.02273595789135	-3474.5635866535918	0.047928480652996805	0.02371503439479262	0.10402290512815662	4.953755788390893	0.27562860478592116	0.15449707118746275	0.19451960618372363	0.3753547178428932	1.0	-3474.5635866535918	31.617075997828803
2178000	-3442.2129448837845	28.981510380040493	-3471.194455263825	0.04626426055139541	0.02424415188058035	0.14947642464604285	4.953755788390893	0.27562860478592116	0.15449707118746275	0.19451960618372363	0.3753547178428932	1.0	-3471.194455263825	29.93837798918964
2179000	-3444.68523307202	30.980475749450825	-3475.6657088214706	0.046220012940934134	0.026778318522774194	0.09552200293787301	4.953755788390893	0.27562860478592116	0.15449707118746275	0.19451960618372363	0.3753547178428932	1.0	-3475.6657088214706	31.48956129108417
2180000	-3449.479819929107	29.99001240134753	-3479.4698323304547	0.04374776941181402	0.030891339229242698	0.10067832100044147	4.953755788390893	0.27562860478592116	0.1326940668928561	0.2163226104783303	0.3753547178428932	1.0	-3479.4698323304547	30.551671818309664
2181000	-3442.6925139918685	29.240140995803667	-3471.9326549876723	0.04636749849250988	0.02792003598442	0.1403839248713891	4.493081959629324	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3471.9326549876723	30.002202164280998
2182000	-3448.019979037495	29.465308185269112	-3477.485287222764	0.04727897418981693	0.025484696617798196	0.14311992493164613	5.032672234575729	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3477.485287222764	30.40067565127137
2183000	-3443.8465193205543	30.38800373372887	-3474.2345230542833	0.045185101335200276	0.024894289435451217	0.09688137976958892	5.032672234575729	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3474.2345230542833	30.933175626235375
2184000	-3443.91805618443	30.617029399549644	-3474.5350855839797	0.04583290656645522	0.02145798034406018	0.13696469804295058	4.481162919372852	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3474.5350855839797	31.350924446307893
2185000	-3448.6945437954955	29.19870434535973	-3477.893248140855	0.04270035181796394	0.026551024741744783	0.08576759952168043	4.481162919372852	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3477.893248140855	29.464517485235362
2186000	-3441.430757708411	31.069632172363804	-3472.500389880775	0.046777353734492454	0.02611835234155481	0.11673176371826793	4.481162919372852	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3472.500389880775	31.643682689950698
2187000	-3439.205676759789	33.16236979654266	-3472.368046556332	0.046902522438531144	0.024414274793712037	0.09985111865079639	3.971546503157606	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3472.368046556332	33.42553529332295
2188000	-3452.0469920341275	28.88692985997768	-3480.933921894105	0.04970150215408151	0.030508299533890757	0.1238303482537972	3.971546503157606	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3480.933921894105	29.36532756322303
2189000	-3452.295205185494	30.62025992521277	-3482.915465110707	0.04874905985346653	0.026891115580193845	0.10843458006153284	5.198716597861579	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3482.915465110707	31.323685670738993
2190000	-3439.0443056451923	29.859778222079942	-3468.904083867272	0.050459883768238574	0.02841899435187833	0.08462511799374602	5.198716597861579	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3468.904083867272	30.31528805075854
2191000	-3445.246803818565	29.998886108214045	-3475.245689926779	0.04552330390592255	0.024852742690249303	0.12325409225461136	5.198716597861579	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3475.245689926779	30.83041282659684
2192000	-3440.216261122027	30.54718036292536	-3470.763441484952	0.05329924654192677	0.02698264599666164	0.10005283274248371	5.38325384833907	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3470.763441484952	31.219903120065098
2193000	-3441.7934152228727	30.624678779697255	-3472.41809400257	0.04995326646890625	0.025822059641713906	0.08933171366563782	5.38325384833907	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3472.41809400257	31.184059724009714
2194000	-3438.86251566731	30.976487736213834	-3469.839003403524	0.044661594745486734	0.02563416516394788	0.12901653007865663	4.145461547492786	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3469.839003403524	31.549759907909237
2195000	-3452.016149984235	28.457093553211358	-3480.4732435374467	0.05259137364589131	0.030154631461952807	0.0832008285325799	4.145461547492786	0.27562860478592116	0.1326940668928561	0.19256846996528793	0.39910885835593557	1.0	-3480.4732435374467	28.59168249471157
2196000	-3450.50053207216	29.87239720017322	-3480.372929272333	0.04835764740745733	0.027956202471709664	0.06333438175546927	4.145461547492786	0.2859620107070284	0.1353062792262354	0.19256846996528793	0.386163240101449	1.0	-3480.372929272333	29.73415717296066
2197000	-3441.3412443654292	30.597647677258387	-3471.9388920426877	0.04653372391920471	0.02674257954924927	0.1296866148271333	4.890424532408063	0.2799346414318595	0.1353062792262354	0.19256846996528793	0.3921906093766179	1.0	-3471.9388920426877	31.394741447218877
2198000	-3443.324100738125	31.034307774094906	-3474.3584085122197	0.0488610410058175	0.028250796052370755	0.10103650159462009	4.17772647303821	0.2799346414318595	0.1353062792262354	0.19256846996528793	0.3921906093766179	1.0	-3474.3584085122197	31.37298757445009
2199000	-3437.0896866052403	31.29914724399429	-3468.3888338492347	0.04933698020935525	0.023689122093552336	0.08656224508091613	5.082343198636225	0.2799346414318595	0.1353062792262354	0.19256846996528793	0.3921906093766179	1.0	-3468.3888338492347	31.74541937265838
2200000	-3444.2215767314447	32.029966558630576	-3476.2515432900755	0.055057196430328845	0.02132673776917436	0.10895719620418104	5.082343198636225	0.2799346414318595	0.1353062792262354	0.19256846996528793	0.3921906093766179	1.0	-3476.2515432900755	32.706330045560584
2201000	-3444.991953895449	30.880086363367695	-3475.872040258817	0.0467564602389027	0.02344458208713218	0.10764198630106762	4.9239039873175106	0.2799346414318595	0.14225450795497716	0.19256846996528793	0.3852423806478762	1.0	-3475.872040258817	31.500271846076448
2202000	-3443.1547508218932	30.83519997105018	-3473.9899507929435	0.05069284782330164	0.024678488092098116	0.11572479704576198	5.900809993330147	0.2799346414318595	0.14225450795497716	0.19256846996528793	0.3852423806478762	1.0	-3473.9899507929435	31.78807579653694
2203000	-3445.708154979319	32.097306179652925	-3477.805461158972	0.04580355339168448	0.025805638665448983	0.07592292792787693	4.203610064016002	0.2799346414318595	0.14225450795497716	0.19256846996528793	0.3852423806478762	1.0	-3477.805461158972	32.15811040956759
2204000	-3437.2479551514366	31.324191998356252	-3468.5721471497927	0.0474306744636078	0.027772537090099476	0.09990730641850423	4.203610064016002	0.2677549958446726	0.14225450795497716	0.19256846996528793	0.39742202623506306	1.0	-3468.5721471497927	31.65952032905281
2205000	-3442.1397804375556	29.996068407578115	-3472.1358488451338	0.0534346730997706	0.02910051978357555	0.09173860548781508	5.058500194431473	0.2677549958446726	0.14225450795497716	0.19256846996528793	0.39742202623506306	1.0	-3472.1358488451338	30.493841492888983
2206000	-3441.292915540573	33.32210416274904	-3474.615019703322	0.04636168226150145	0.027329554436141403	0.08792830673689592	3.875200143472451	0.2677549958446726	0.14225450795497716	0.19256846996528793	0.39742202623506306	1.0	-3474.615019703322	33.42778662698759
2207000	-3461.8759945092106	28.69074845839467	-3490.5667429676055	0.05080435627706388	0.02769831239434205	0.08694494083457298	3.875200143472451	0.2677549958446726	0.14225450795497716	0.19256846996528793	0.39742202623506306	1.0	-3490.5667429676055	28.785184190713156
2208000	-3451.548238400815	28.760483302310135	-3480.3087217031252	0.05428248058797167	0.0292670524988082	0.07263472065962064	3.875200143472451	0.2677549958446726	0.14225450795497716	0.2001659618117713	0.38982453438857967	1.0	-3480.3087217031252	28.675087033795265
2209000	-3447.6989786465783	28.72496891524086	-3476.423947561819	0.05792401585537444	0.0302250949909599	0.14438601148757635	3.875200143472451	0.2677549958446726	0.14225450795497716	0.2001659618117713	0.38982453438857967	1.0	-3476.423947561819	29.32661994162959
